site_name,culture,geometry,,elevation,slope,aspect,fluctuation,curvature,permanent,intermitte,lake,NDVI,veg_type,soil_type,soil_erosi,grassland,cultivated,temperature,precipitation
90.68266068,None,c(-1651144.2688939, 4259534.77229676),2861,0.15626733,180,3,0.032391593,20,1,1,0.087809525,Deserts,158,22,61.62701416,66.01804352,50.65000153,594.75
96.13692391,None,c(-1170984.96802632, 4307359.35905971),3834,1.384266138,16.38953972,11,0.112776041,20,2,20,0.120380953,Scrubs,205,12,53.50835419,37.13110352,-22.20000076,2276.25
95.43971104,None,c(-1235328.03599096, 4275990.57796098),4104,10.80867004,306.8699036,104,1.877468348,20,5,20,0.178095236,Needleleaf Forests,201,32,41.65390778,22.82500076,-30.39999962,2228.850098
94.67842701,None,c(-1401146.91708127, 3631819.28139309),4684,24.19118309,15.13308334,193,3.616555929,10,10,20,0.439238101,No vegetation,213,31,59.34915161,30.20456886,-39.34999847,5638.350098
92.86296674,None,c(-1498383.38883423, 4044173.0428893),4853,19.04496384,5.440331936,223,3.797844172,20,2,20,0.139238089,Meadows,229,32,30.27420998,5.399999619,-65,1170.650024
94.76126499,None,c(-1343560.06336414, 3954232.13700492),3738,19.42740631,263.5619507,136,3.738626719,5,5,20,0.135238096,Meadows,207,33,37.43333435,36.05325699,19.89999962,1056.5
98.21775525,None,c(-1012541.93899741, 4147412.80201674),4313,3.160969257,57.09475708,36,0.419860125,20,5,10,0.377714276,Meadows,193,31,58.38473129,24.09837532,-58.15000153,4023.100098
92.23186146,None,c(-1555336.53896104, 4040805.99986068),4251,15.2738924,129.7322998,184,8.080251694,20,10,20,0.157714278,Alpine Vegetation,201,31,55.3564415,30.27482796,-28.10000038,1247.849976
98.77381595,None,c(-1024525.59134326, 3617716.32300318),4563,1.729041696,71.56504822,17,0.312063634,1,20,20,0.606095254,Needleleaf Forests,193,31,54.75106812,32.92381287,-29.75,6071.200195
91.92270116,None,c(-1551524.96551883, 4211694.21863258),2832,5.689808369,210.4257813,36,0.97484678,20,20,20,0.049523812,Deserts,100,22,44.72543335,51.8314209,49.79999924,408.9500122
94.72440162,None,c(-1381349.67809551, 3731928.05085671),4621,2.063379765,150.5241089,14,0.48462221,1,5,20,0.494285703,Meadows,149,31,66.56191254,38.08184814,-41.29999924,4393.100098
94.27849954,None,c(-1417818.67680335, 3760198.83971947),4579,1.042320728,257.0053711,12,0.280764252,20,5,20,0.661142886,No vegetation,193,31,61.46646881,34.82763672,-43.54999924,4076.050049
91.25576568,None,c(-1682478.74194236, 3833056.12692707),4795,0.781290174,143.1300964,6,0.277585,10,2,20,0.189333335,No vegetation,201,31,54.74348831,35.11171341,-22.20000076,3235.100098
95.31589702,None,c(-1267129.47436183, 4134135.57973349),3191,1.174444914,3.814074755,6,0.01553732,20,5,20,0.061904762,No vegetation,207,26,32.51477432,47.1476059,31.54999924,1011.799988
95.84440965,None,c(-1300017.19061178, 3583165.26552239),4876,38.3241272,177.3301086,397,5.056063652,10,5,20,0.42761904,Meadows,193,31,57.06729889,26.39699936,-7.349999905,6057.200195
95.84847055,None,c(-1201688.72936335, 4265485.85141188),3541,9.018561363,130.1207275,43,0.425122619,20,5,20,0.145333335,Meadows,205,11,61.03980637,60.90349197,5.650000095,2105.399902
96.28691192,None,c(-1206580.21764785, 3959145.5610589),3190,7.668194771,6.981057644,43,1.722693086,20,5,20,0.082095236,Meadows,84,32,48.90851593,54.25537872,38.15000153,909.6500244
95.84027947,None,c(-1201157.69068225, 4274091.64843422),3258,2.321814775,19.65382385,15,0.126191318,5,5,20,0.09142857,Deserts,205,11,64.47595215,59.27764511,19.25,2020.300049
94.97924009,None,c(-1372807.3920961, 3634536.09284701),4632,15.66546726,253.3274384,100,2.196118355,10,5,20,0.452761918,deserts,193,31,62.18305588,31.72549629,-29.35000038,5576.899902
98.28893939,None,c(-1062890.85820928, 3670679.43812086),4524,1.502590179,207.8972778,7,0.108403102,1,20,20,0.672190487,Alpine Vegetation,193,31,61.12952423,35.86821747,-40.65000153,5337.950195
97.38474615,None,c(-1152777.72144813, 3615963.31578228),4438,15.26335716,83.97600555,141,2.109592676,2,5,20,0.748952389,Meadows,193,31,63.18195724,28.9806118,-21.79999924,5723.600098
93.65846422,None,c(-1383568.59618417, 4308869.57994953),3784,31.33918381,92.82395935,207,4.623070717,20,10,20,0.069142856,Meadows,229,24,23.34155273,21.60000038,-31.20000076,760.3499756
101.5882906,None,c(-751104.142989369, 3796849.97880115),4190,24.08763313,352.4631042,177,2.116186142,2,20,20,0.581714272,Meadows,193,31,62.12572861,35.05000305,-31.39999962,5211.600098
101.2533105,None,c(-780901.402342114, 3799704.27434673),3605,4.200097561,15.06848812,50,0.884120643,1,20,20,0.685714304,Meadows,193,13,61.83779907,54.11208344,3.400000095,4795.799805
94.97958667,None,c(-1330623.90064236, 3910945.10313518),4754,11.9005146,254.6148071,136,1.783831716,10,5,20,0.266095251,Steppes,213,31,52.53244781,19.83293152,-41.45000076,1749.25
98.82923528,None,c(-960122.509581925, 4142412.77541611),4219,6.989352703,64.29004669,90,0.805815101,20,5,20,0.439428568,Meadows,193,32,54.94290924,27.25334358,-66.59999847,4560.049805
96.56887216,None,c(-1237810.74413392, 3545379.36719129),3852,1.440413594,77.47119141,55,3.204651117,1,20,20,0.701523781,Deserts,197,11,72.85622406,58.40010071,49.84999847,5621.049805
95.35608044,None,c(-1240307.31042288, 4290967.98466372),4315,19.85507774,238.5909424,166,0.631122351,20,5,20,0.137523815,Deserts,201,33,42.92168808,20.07500076,-35.25,2282.800049
94.48233558,None,c(-1345035.81734733, 4103440.95467732),2702,1.781152129,37.87498474,7,0.328056931,20,20,20,0.061714288,No vegetation,100,25,32.32394791,44.07150269,57.29999924,503.2999878
98.38426606,None,c(-1036203.58469214, 3823442.62915234),4107,0.796760798,168.6900635,5,0.132895768,1,20,10,0.404571414,Needleleaf Forests,201,31,66.9055481,36.21223831,-15.64999962,3283
95.72621282,None,c(-1311170.67737698, 3582169.33149204),4934,18.35154915,34.2780304,147,2.444103003,5,10,20,0.487428576,Meadows,193,32,53.75064468,24.59699821,-6,6056.399902
102.0801481,None,c(-715575.833326974, 3689858.50947725),3433,12.77805233,101.4450607,102,2.667776108,1,20,20,0.769714296,Meadows,137,11,67.79110718,53.76499557,24.60000038,6110.100098
102.9592073,None,c(-615223.692045488, 3980883.80075802),2819,13.37687397,194.2752991,170,2.6367805,1,10,20,0.673904777,Alpine Vegetation,49,12,62.45656204,46.57100677,21.14999962,3898.75
95.18070379,None,c(-1277561.92686187, 4143529.54863033),3185,1.235213399,71.56504822,11,0.201618135,20,20,5,0.077904761,Meadows,207,26,30.00176811,41.42974854,30.70000076,977.5999756
99.69843848,None,c(-878544.625905669, 4203287.8740241),2741,22.85490227,51.83236313,155,2.022111416,20,5,20,0.681333303,Scrubs,197,11,64.30952454,45.73200226,20,3172
93.74509391,None,c(-1475742.24730343, 3705953.55120627),4490,0.331490189,225,4,0.257321239,5,2,20,0.334666669,No vegetation,151,31,61.21630096,29.76387596,-47,4610.649902
97.1560273,None,c(-1156550.43269125, 3749382.22325547),4516,10.22386265,200.3532257,71,1.250422001,1,5,20,0.425333321,Alpine Vegetation,193,31,67.19067383,40.72447205,-42.29999924,4056.300049
98.4497823,None,c(-993349.564967778, 4139626.24975081),4249,2.866300583,330.6422424,23,0.144928589,20,2,20,0.412952393,Deserts,193,31,60.05635071,37.52831268,-59.95000076,4215.25
92.52561003,None,c(-1527155.96671119, 4051730.88849119),3537,5.967682362,195.1240082,56,0.868548751,20,5,20,0.07504762,Steppes,72,26,26.46063232,36.20150757,10.55000019,896.5
94.92201784,None,c(-1304978.54416418, 4112340.99779317),3091,0.944009602,204.4439545,9,0.425424308,20,5,20,0.06666667,Needleleaf Forests,100,23,29.72787285,47.46467972,36.54999924,715.4000244
95.08116788,None,c(-1277893.7061765, 4198863.38660887),3767,1.235213399,251.5650482,11,0.310176224,20,5,20,0.080380954,Meadows,207,26,26.92688751,45.70856476,-5.849999905,1348.550049
89.97044479,None,c(-1790568.33592603, 3883683.63518039),4946,0.672102034,54.46232224,7,0.161664516,1,5,10,0.248571426,steppes,153,32,38.08485413,20.23360062,-23.10000038,2727.550049
97.16547573,None,c(-1164170.07169316, 3684191.18581811),4516,4.059159756,2.202598095,41,1.314059734,5,5,20,0.631619036,Meadows,149,31,63.50848007,42.09031677,-43.04999924,5158.200195
97.75825797,None,c(-1073630.33043663, 3976392.74684167),2931,7.765485287,196.2602081,34,1.164365411,20,10,5,0.113142855,Steppes,100,25,31.32228088,44.45674896,56.20000076,1940.349976
93.7481688,None,c(-1388523.37122669, 4232154.61514452),2737,0.698815823,26.56505203,4,0.132984906,20,10,1,0.056571428,Needleleaf Forests,235,22,58.99455643,57.11360931,44.29999924,438.5
93.43980193,None,c(-1496375.31276614, 3751055.82482908),4528,1.570078015,185.7105865,16,0.24217023,20,5,20,0.249142855,Meadows,201,31,61.43457031,26.72658157,-44.75,4161.549805
101.696993,None,c(-717047.263878152, 4086842.8576626),2821,1.235213399,34.69515228,16,0.173709765,20,5,20,0.735238075,Needleleaf Forests,55,11,62.43551254,44.77667999,16.10000038,3979.949951
97.76064449,None,c(-1054200.07044618, 4131453.84094227),4661,9.80670166,279.5366211,92,0.668069124,20,5,20,0.171238095,Meadows,213,31,55.0607338,24.39566231,-59.79999924,3659.149902
92.88685546,None,c(-1532923.93952572, 3833696.750644),4953,18.45878983,342.1572266,137,1.292327404,1,5,20,0.400380939,Meadows,194,31,53.20502472,19.19714737,-56.20000076,3675.949951
93.21401037,None,c(-1436237.77101546, 4225009.35376253),2798,1.798185945,34.38034439,8,0.070640855,20,20,20,0.053142857,Deserts,100,25,32.1937027,48.05242157,38.54999924,340.0499878
97.29788776,None,c(-1156807.04259199, 3647089.44183853),4772,19.24682045,174.8460846,149,0.871178925,10,10,20,0.676380932,Meadows,194,31,60.61738968,29.78224182,-39.79999924,5590.5
92.68672053,None,c(-1502440.24481712, 4110477.25210959),2857,0.110497825,135,4,0.018545572,20,20,10,0.21047619,Meadows,158,22,58.69085693,57.99256516,43,485.4500122
97.68615836,None,c(-1106668.90317768, 3762714.86091697),4541,2.760311604,28.73979568,28,0.640049517,10,20,20,0.548190475,Steppes,193,31,56.27885056,33.72271729,-47.15000153,3941.699951
102.206749,None,c(-704157.080762863, 3689204.88649609),3533,1.104842663,135,46,0.513945878,5,20,20,0.818666637,Meadows,197,11,67.027771,59.11013794,18.39999962,6221.450195
99.33552172,None,c(-931503.100127799, 4001409.80575931),4145,21.04036903,34.30976105,163,3.038665295,20,2,20,0.519619048,Scrubs,194,13,47.20882416,23.19880676,-36.5,3642.050049
98.82447821,None,c(-986106.52098106, 3916408.26255515),4735,21.42069626,155.1274872,198,1.825233579,20,2,20,0.254285723,Steppes,202,33,50.11070251,15.73527241,-51.04999924,3323.350098
95.93650262,None,c(-1272198.36009372, 3718226.90962399),4793,18.44125938,254.8270874,153,1.724175334,10,5,20,0.662666678,Alpine Vegetation,194,31,60.19342041,31.14816666,-40,4679.799805
99.41035374,None,c(-926183.252252728, 3989613.68268379),3796,9.943929672,84.64417267,61,0.704797745,20,5,20,0.602666676,Meadows,56,12,59.75759125,48.26926804,-13.25,3410.100098
95.79991736,None,c(-1270899.29092603, 3814165.4044428),4729,11.77046776,127.0198898,73,0.788223028,5,5,20,0.374285728,Steppes,194,31,60.07698059,31.8645401,-49.70000076,3059.899902
101.6364245,None,c(-745909.355484571, 3807433.5475679),3730,12.63233662,150.4713287,90,0.404224068,1,20,20,0.753142834,Scrubs,193,12,58.95223999,52.16456604,-1.799999952,4799.600098
94.06273583,None,c(-1435529.84393476, 3773146.48469143),4552,1.104842663,81.86989594,13,0.276821584,5,5,20,0.568190455,No vegetation,149,31,58.79386902,21.42134094,-42.04999924,3939.399902
91.68010768,None,c(-1555473.12448476, 4304707.15215574),3375,4.290037155,242.9691467,33,0.821338356,20,5,20,0.066476189,steppes,229,26,20.60180664,32.79113388,1.950000048,456.9500122
96.84970866,None,c(-1154378.51902471, 3975036.99580397),2722,0.398399651,78.69007111,10,0.274326742,20,1,20,0.071428575,Meadows,158,22,63.76615906,65.10184479,66.19999695,1072.050049
95.61518661,None,c(-1298659.92149542, 3738808.715903),4240,11.23710632,316.1123962,82,1.540296555,5,20,20,0.604952395,No vegetation,198,31,67.4196701,56.72935486,-10.39999962,4059.949951
94.32239642,None,c(-1353463.41920236, 4139090.53859728),2760,0.595028341,293.1985779,6,0.253649712,20,20,20,0.063619047,Meadows,100,23,44.91359329,40.23090363,50.04999924,509.8999939
92.74001325,None,c(-1466510.19422402, 4288171.86592639),2950,6.302813053,122.9052429,38,0.607662737,20,1,20,0.053523809,Meadows,164,24,45.46995544,45.65194702,22.20000076,342.1499939
96.32768225,None,c(-1237727.87207022, 3708404.73118707),4294,27.82921219,252.4075775,190,1.723408461,1,5,20,0.687428594,Meadows,127,31,65.8252182,37.07006073,-14.80000019,4538.399902
90.76894428,None,c(-1722151.78460206, 3859217.45957664),4879,0.841466904,201.8014069,12,0.372170985,10,5,10,0.211428568,Steppes,130,31,53.38001251,38.09361649,-21.54999924,3001.350098
94.00976257,None,c(-1406149.27784138, 3983818.43207703),4213,36.29116821,73.38228607,245,1.878798604,20,1,20,0.143999994,Meadows,202,33,39.87649155,22.28399849,-19.39999962,1149.199951
99.22448319,None,c(-974150.813857868, 3699846.27267558),4239,5.339932442,293.1985779,43,1.847820759,1,5,20,0.685523808,deserts,193,31,66.15442657,37.32499695,-20,5098.399902
92.7768653,None,c(-1535520.34208125, 3876257.87405204),4772,5.197871685,12.99461651,41,0.996869385,5,2,5,0.322285712,No vegetation,203,32,49.21287155,22.38422775,-47.90000153,3282.399902
94.41325084,None,c(-1343263.27985126, 4153174.72032309),2799,1.330332518,310.2363586,22,0.250390768,20,20,20,0.058857143,No vegetation,85,23,52.61962891,50.27333069,47.75,565.75
93.69586049,None,c(-1399432.94267722, 4193831.80421329),2748,1.482155085,198.4349518,17,0.403233975,20,20,20,0.05504762,Steppes,100,25,32.1632843,49.79738617,44.59999847,399.8500061
98.31963982,None,c(-1039416.11243129, 3845618.22512093),4342,14.32082558,233.252533,123,1.822215796,1,10,20,0.318857133,Meadows,193,33,45.70915985,18.63348961,-32.84999847,3227
94.97912697,None,c(-1374602.67180322, 3622976.55261153),4518,27.34545708,181.9645233,178,4.391452312,10,1,20,0.671428561,Meadows,195,31,63.05725098,31.33904457,-10.44999981,5522.549805
93.90420969,None,c(-1385052.37639932, 4170505.68791914),2682,0.22099483,225,6,0.069794089,20,20,20,0.05638095,Alpine Vegetation,100,25,33.10575104,52.62985992,50.5,425.2999878
94.38389849,None,c(-1347871.99143294, 4140343.78586632),2791,3.318581343,41.18592453,16,0.310878217,20,20,20,0.061142858,Scrubs,100,23,44.44532013,51.65242004,48.29999924,536.0999756
96.84548503,None,c(-1189616.79396116, 3713582.8110687),4408,2.654649973,270,14,0.724702179,1,1,20,0.561714292,Meadows,193,31,69.79878235,38.62436676,-36,4612.350098
94.500127,None,c(-1325539.43406944, 4217439.2481545),3944,15.08956146,51.15916443,149,3.004390955,20,10,20,0.101333335,No vegetation,207,24,29.50602341,20.14999962,-19.10000038,1045.5
97.76948623,None,c(-1098951.3940295, 3764030.16790588),4343,2.933438063,205.2011261,21,0.215934277,1,20,20,0.476190478,Meadows,202,31,57.78369522,36.42601013,-34.29999924,3828.850098
95.96760106,None,c(-1225391.08567519, 4027112.05542287),2686,8.05E-14,108.4349518,3,0.059744384,20,5,5,0.065714285,Meadows,235,21,68.08610535,69.77597809,68,739.75
95.17658997,None,c(-1369182.15902825, 3537144.28311389),4591,29.96256256,145.4077148,263,2.013712168,1,10,20,0.639238119,Deserts,193,31,65.75091553,30.99538231,6.849999905,6345.299805
92.39227077,None,c(-1518861.65137384, 4164439.24943816),3038,6.865773678,76.90810394,81,1.215894222,20,20,20,0.059809525,Meadows,100,25,29.16996193,38.04706955,38.20000076,424.7999878
91.67671927,None,c(-1559995.43596433, 4282106.59497899),2737,0.796760798,258.6900635,4,0.107058138,20,10,1,0.059047621,Meadows,235,23,53.65736008,66.86174011,44,384.3500061
97.76914675,None,c(-1044595.43857549, 4203119.21064222),4928,44.39382935,19.44446182,376,2.219236135,20,5,20,0.052190475,Meadows,213,33,39.13300705,15.26040268,-96.59999847,3870.25
96.94413062,None,c(-1122318.27189294, 4154050.04157801),4304,0.563413084,56.30993271,8,0.050877459,5,2,20,0.173904762,Deserts,203,22,50.66151428,23.86659241,-34.15000153,2785.800049
91.68103758,None,c(-1651126.17916843, 3791943.85256793),4670,1.440413594,12.52880764,11,0.250376582,2,20,2,0.400190473,Needleleaf Forests,201,32,51.26203156,30.53174973,-22.25,3532.25
96.95034707,None,c(-1122525.90753731, 4148398.54559669),4376,2.063379765,119.4758911,21,0.340716273,5,5,20,0.189142853,Meadows,203,22,57.42882538,36.30366135,-37.04999924,2797.550049
91.86153334,None,c(-1612901.80135931, 3908776.94654534),4911,10.94184875,243.6156921,83,0.689798474,10,10,10,0.255047619,Steppes,201,31,53.58494568,21.13108826,-46.5,2863.800049
98.04177184,None,c(-1066605.09672035, 3827223.8418602),4651,8.201352119,237.3624878,68,0.790753722,5,20,20,0.248952389,Scrubs,201,31,57.37463379,34.48945999,-44.54999924,3308.649902
97.18501825,None,c(-1103842.47672943, 4135126.01282553),4370,2.88955617,1.548157692,30,0.807817698,2,10,20,0.171619043,Alpine Vegetation,203,31,50.68467331,25.80390549,-36.09999847,2970.649902
92.70032452,None,c(-1474274.44047183, 4263667.91778753),2712,0.890791297,217.8749847,12,0.295325696,20,20,2,0.046476193,No vegetation,235,23,52.46727371,44.57997131,40.59999847,312.1499939
98.67039828,None,c(-994181.289979405, 3965647.90487138),3594,14.15036392,148.7173462,62,0.875006199,20,5,5,0.143428579,Alpine Vegetation,207,22,49.23678589,49.51764679,8.75,2664
99.71444679,None,c(-924562.151865758, 3747854.30285453),4835,22.84395027,51.5719223,195,4.434544086,10,5,20,0.49942857,Steppes,213,32,52.27735138,30.54666138,-44.5,5176.450195
96.21567784,None,c(-1236873.20286429, 3788046.06510294),4605,3.320412159,60.4221611,42,0.775460005,1,10,20,0.459619045,Meadows,151,31,64.92809296,28.36589241,-44.29999924,3436.050049
92.55037463,None,c(-1479499.91114192, 4307674.56736257),3524,7.579828262,225,55,0.63513428,20,5,20,0.065333337,Meadows,164,24,42.74374771,41.12415695,-10.80000019,414.3999939
94.56299975,None,c(-1391469.57225821, 3762163.19632152),4807,9.09677887,305.9914856,58,0.610972881,10,5,20,0.58019048,Meadows,193,31,59.46927643,34.43597412,-53.79999924,4126.299805
95.52867767,None,c(-1301482.97961332, 3773596.6073305),4564,8.330639839,94.80795288,106,1.791192174,10,2,20,0.639238119,Meadows,194,31,62.42959213,29.77441406,-30.39999962,3658.300049
96.49760048,None,c(-1171430.80327536, 4079058.20376952),3584,6.382351875,45,90,2.050292253,20,10,20,0.168761909,Broadleaf Forests,119,24,40.64258194,49.06103897,18.75,1547.050049
96.72384331,None,c(-1127264.52968753, 4259681.95834939),4024,5.608738422,25.49755096,41,1.289436102,20,1,20,0.22914286,Meadows,205,12,54.97867584,36.0569725,-30.60000038,2568.25
98.92113504,None,c(-1003167.19604534, 3687661.61184324),4160,0.349420905,153.4349518,4,0.065385424,1,10,20,0.516190469,Meadows,193,31,69.30530548,42.13721466,-14.69999981,5068.899902
95.00267907,None,c(-1301002.76670246, 4092042.03236089),2776,1.018633604,94.39870453,8,0.084885769,20,10,10,0.066285715,Meadows,85,26,40.91281128,55.75979996,57.45000076,635
93.84258502,None,c(-1423180.50297685, 3971274.17871459),4989,26.17521858,201.6538239,212,1.355831742,20,5,20,0.102476187,Meadows,213,33,40.47994232,17.89999962,-57.75,1546.449951
96.02283255,None,c(-1192495.67956754, 4224738.72563093),3999,6.230909824,170.6553345,43,1.503827929,10,2,20,0.129904762,Meadows,207,32,51.97815704,36.08238602,-19.39999962,2242.300049
93.96667023,None,c(-1398237.07791771, 4056103.53817909),2719,0.331490189,45,4,0.063669391,20,1,20,0.072571427,No vegetation,235,21,65.63007355,60.9446373,56.5,480.3999939
99.23077896,None,c(-956264.291506958, 3858876.29332687),4388,3.281747103,177.2736816,26,1.066112876,1,5,20,0.280380964,Meadows,203,31,61.40679932,34.86497879,-43.09999847,3800
95.60907808,None,c(-1285488.87856541, 3832941.22520808),4817,11.4469862,184.6354675,91,0.759583831,20,5,20,0.467428565,Meadows,194,31,56.2774353,29.75620651,-53.34999847,2789.050049
96.85749933,None,c(-1160013.69345563, 3927655.00177339),4258,34.84346008,65.09159851,275,0.915463626,20,5,20,0.170666665,Deserts,201,33,40.25822067,22.40385056,-13.55000019,1581.199951
93.65442459,None,c(-1381910.9303625, 4321128.25889763),4116,12.26554298,109.7988739,77,0.514305711,20,10,20,0.067238092,Steppes,201,22,33.22257233,26.70913696,-44.34999847,845.25
92.91771579,None,c(-1463127.40145854, 4219137.17332422),2737,2.110105991,231.0090027,14,0.136938438,20,20,20,0.050857145,No vegetation,100,25,32.22675323,52.96734619,42,323.5499878
92.86639263,None,c(-1549169.39466829, 3751371.2282573),4499,0.552472711,8.130102158,6,0.088859797,10,1,2,0.219999999,Meadows,202,25,33.31654358,19.93074417,-38.65000153,4014.350098
98.48567174,None,c(-992214.925619002, 4122854.58056697),3992,2.481580019,294.1455383,26,0.362179488,10,2,20,0.536952376,Needleleaf Forests,97,32,58.97118378,49.65129471,-41,4041.600098
99.06182756,None,c(-967818.83558757, 3891098.96464719),4575,24.41188049,236.0234528,231,1.518929839,20,2,10,0.35523811,Steppes,201,32,52.05707169,17.62199974,-55.75,3599.850098
95.2570952,None,c(-1251502.26218434, 4273203.91570786),3496,1.088147879,201.0375061,10,0.069864869,20,2,20,0.076761901,Scrubs,83,26,34.36105728,48.3430748,9.199999809,1838.849976
97.49511197,None,c(-1118432.50841252, 3806941.88756142),4306,0.672102034,125.5376816,4,0.023272039,1,20,5,0.292952389,Meadows,201,31,65.30038452,39.02837753,-29.95000076,3142.550049
96.22010954,None,c(-1205875.51157663, 4007040.4449656),2693,3.60E-14,315,2,0.023350524,20,2,20,0.074666664,Needleleaf Forests,235,22,63.38353729,62.530159,67.30000305,777.0999756
97.60623055,None,c(-1047381.3715098, 4292961.46430507),4348,22.7456913,221.5716248,316,2.198646307,20,5,20,0.138857141,Deserts,201,32,46.30786133,16.09999847,-81.15000153,2705.399902
96.84414904,None,c(-1157818.62914117, 3953080.644804),2815,1.348550439,349.9920349,11,0.388706595,20,10,20,0.048190478,Meadows,83,22,57.14096069,60.68066788,60.54999924,1109.199951
98.32615201,None,c(-1044774.84673472, 3795451.30287605),4421,8.194831848,37.30394745,66,1.196316004,5,20,20,0.373142868,Scrubs,201,32,51.94731903,23.57711983,-34.95000076,3674.100098
99.35910133,None,c(-934371.632889236, 3955673.21622729),3090,0.349420905,63.43494797,6,0.084467776,10,10,20,0.153142855,Meadows,153,23,46.93875885,54.64490891,31.45000076,2873.800049
96.02727839,None,c(-1266910.21886196, 3696991.44697571),4509,27.63948822,281.7196045,213,0.973451376,5,1,20,0.530285716,Needleleaf Forests,194,31,60.66851807,37.47442245,-38.20000076,4949.600098
95.76435491,None,c(-1282183.83595992, 3758514.13838853),4705,8.787528992,41.42366409,98,3.547007084,5,10,20,0.426666677,Meadows,213,32,52.07450104,30.44829178,-49.45000076,4093.75
91.8492799,None,c(-1617122.09557926, 3892038.29231248),4901,2.363418341,277.594635,34,2.02098918,10,2,20,0.218095243,Deserts,201,31,54.25952148,22.15368652,-40.79999924,2979.449951
92.8843363,None,c(-1459693.3626753, 4255610.8630935),2752,0.781290174,126.8698959,4,0.075701691,20,20,1,0.048190478,Scrubs,235,23,53.06858826,58.2759552,38.75,317.0499878
96.08359214,None,c(-1212667.71050324, 4044658.24455148),2736,1.92903471,201.3706207,19,0.563534081,20,2,10,0.059238095,Meadows,158,22,58.76952362,63.16161346,64.05000305,858.5499878
94.79707084,None,c(-1374667.12575423, 3732249.61390279),4692,3.447898626,354.8055725,24,0.523574769,10,2,20,0.734666646,Meadows,149,31,64.00247192,39.22429657,-41.95000076,4402.450195
98.75539728,None,c(-1006424.7658705, 3792054.1200018),4737,21.81090355,214.4481964,175,0.62975812,5,5,20,0.362666667,Alpine Vegetation,194,32,58.72525787,19.87502289,-45.15000153,4051.649902
96.94431332,None,c(-1128037.83453067, 4110806.68397787),4600,9.692863464,51.48307419,108,1.593762994,10,2,20,0.202857137,Deserts,203,22,49.11416245,20.80259895,-37.79999924,2628.550049
99.16917964,None,c(-943982.421385067, 4021334.90024031),3920,10.28715992,59.77455139,123,1.431177616,20,5,20,0.673333347,Meadows,194,12,55.98797989,41.80656815,-20,3595
98.59556628,None,c(-1011865.22472628, 3869916.22480353),4072,20.62976074,358.7546387,98,3.385906935,2,10,20,0.309714288,Meadows,194,31,47.84879684,39.66573715,-16.10000038,3112.149902
93.67021363,None,c(-1464849.11067898, 3813439.60475993),4469,3.053328991,355.6012878,23,0.446302682,20,1,10,0.307619035,Deserts,201,31,57.70428467,21.27181625,-36.95000076,3572.100098
97.31462226,None,c(-1146322.21111416, 3716903.58892021),4623,3.437309742,357.3974304,29,0.447243303,10,2,5,0.669523835,Needleleaf Forests,193,31,64.48675537,31.03165245,-56.34999847,4736.649902
98.96113551,None,c(-956590.844832185, 4072062.75877407),4037,4.36702013,90,35,1.303943753,20,2,20,0.759238124,Meadows,193,31,62.38064957,35.73425293,-41.09999847,4201.950195
96.48331099,None,c(-1168040.37966757, 4113029.974971),4062,1.954150438,182.2906036,14,0.406514764,20,10,20,0.160952374,Steppes,203,22,52.03141022,42.53872681,-13.05000019,1976.949951
97.42609827,None,c(-1083593.85713897, 4129451.56644621),4489,2.760311604,188.1300964,34,1.913098216,2,10,20,0.189142853,Scrubs,203,32,56.30802155,33.10975647,-44.15000153,3237.899902
93.21219162,None,c(-1531083.68417556, 3670699.97725526),4650,1.608451962,330.9454041,18,0.182370573,5,1,20,0.459238112,Broadleaf Forests,193,31,60.89847565,24.9114399,-62.40000153,4931.700195
97.30688959,None,c(-1091545.27973924, 4148353.00917733),4647,39.04727173,278.0211182,270,3.391028166,10,5,20,0.104761906,Meadows,213,33,39.39724731,14.29999924,-62.75,3335.899902
99.42498424,None,c(-915811.150426123, 4074761.17124809),3895,8.553314209,85.84035492,72,0.759391665,5,5,20,0.768190503,Meadows,193,32,57.34671783,42.2057724,-42.29999924,4605.149902
101.2134095,None,c(-786777.35128181, 3774294.81640065),3975,4.979439259,107.3005295,48,1.430490494,2,20,20,0.731999993,Cultivated Vegetation,193,12,60.68119812,41.41888428,-19.14999962,5332.200195
94.6418767,None,c(-1329995.22452073, 4110037.99064186),2806,1.767406583,225,16,0.327956766,20,20,20,0.059809525,Meadows,100,23,32.16646194,47.2544136,51.20000076,568.6500244
96.43627157,None,c(-1170224.46916232, 4127077.51164801),3989,0.398399651,11.30993271,5,0.068367489,5,5,20,0.175619051,Steppes,207,26,28.24803734,32.7281456,-10.05000019,1997.449951
93.05299111,None,c(-1452317.70675953, 4213369.0301852),2756,2.988904715,130.7636108,34,0.95067066,20,20,20,0.044571429,Meadows,100,25,32.00751495,44.03425598,40.54999924,330.7000122
89.96628461,None,c(-1791190.17982358, 3882672.42476289),4959,1.397423863,63.43494797,6,0.163905144,1,10,10,0.229904756,Steppes,203,32,49.29754639,32.56108093,-24.14999962,2739.149902
91.78650234,None,c(-1612024.71108022, 3950354.29693978),4795,5.276260376,163.7059479,36,0.208159029,2,10,5,0.134857148,Scrubs,203,32,51.48748016,31.2937355,-39.34999847,2383.399902
